Year,Month,Country,Energy_Source,Production (TWh),Consumption (TWh),CO2_Emissions (Million Tonnes),Renewable_Share (%),Fossil_Fuel_Share (%),Nuclear_Share (%)
2024,July,Australia,Coal,404,375.2067071,7831,7.76,41.7,50.54
2024,July,Australia,Hydro,996,911.3655856,184,55.25,18.8,25.95
2024,July,Australia,Nuclear,4585,4437.137521,241,6.4,11.24,82.37
2024,July,Australia,Oil,1340,1318.556194,7077,8.82,34.21,56.98
2024,July,Australia,Gas,2921,3095.8416,511,0.34,42.21,57.44
2024,August,USA,Solar,2197,2322.797552,324,23.59,13.99,62.42
2024,August,USA,Wind,3238,3427.904155,79,10.47,12.87,76.65
2024,August,USA,Coal,575,519.3078012,2624,5.03,59.97,35
2024,August,USA,Hydro,3859,4034.809471,357,44.95,5.64,49.41
2024,August,USA,Nuclear,1108,1090.618085,74,9.46,17.97,72.57
2024,August,USA,Oil,3651,3857.012585,1978,3.08,47.29,49.63
2024,August,USA,Gas,3077,2850.055835,2273,7.67,64.52,27.8
2024,August,China,Solar,847,839.9553031,292,24.51,6.78,68.71
2024,August,China,Wind,4527,4709.776135,103,12.59,11.48,75.94
2024,August,China,Coal,1513,1501.526801,1147,9.49,59.94,30.57
2024,August,China,Hydro,218,237.7602189,189,13.67,18.37,67.96
2024,August,China,Nuclear,3222,3260.281492,216,0.71,9.27,90.02
2024,August,China,Oil,4074,3919.440695,1090,1.92,50.01,48.07
2024,August,China,Gas,2578,2787.05566,1561,2.52,40.68,56.8
2024,August,Germany,Solar,2184,2227.061605,206,57.31,7.61,35.09
2024,August,Germany,Wind,4643,4817.611282,381,10.37,14.52,75.11
2024,August,Germany,Coal,466,502.6156007,1488,0.78,33.35,65.87
2024,August,Germany,Hydro,4870,5330.971355,148,21.89,7.85,70.25
2024,August,Germany,Nuclear,4540,4420.624762,228,2.49,9.51,88
2024,August,Germany,Oil,2575,2462.59074,7696,7.83,52.01,40.16
2024,August,Germany,Gas,2476,2453.353386,549,4.64,42.5,52.86
2024,August,India,Solar,2376,2499.057704,294,7.95,7.24,84.8
2024,August,India,Wind,3395,3455.540103,56,61.59,5.35,33.06
2024,August,India,Coal,2768,2992.508374,1555,9.32,70.17,20.52
2024,August,India,Hydro,4280,4612.265672,342,37.31,8.51,54.17
2024,August,India,Nuclear,1371,1295.024352,258,8.25,16.04,75.71
2024,August,India,Oil,3576,3653.343832,7139,4.81,43.51,51.68
2024,August,India,Gas,1528,1621.496758,6491,1.05,77.83,21.12
2024,August,Brazil,Solar,76,82.1287997,156,30.44,12.31,57.25
2024,August,Brazil,Wind,760,815.8917601,492,53.69,8.53,37.78
2024,August,Brazil,Coal,2097,2110.175552,3694,2.21,32.84,64.95
2024,August,Brazil,Hydro,1828,1771.494184,181,55.59,9.23,35.18
2024,August,Brazil,Nuclear,2632,2675.489721,285,9.76,8.6,81.64
2024,August,Brazil,Oil,2966,3213.749434,6009,8.17,69.1,22.73
2024,August,Brazil,Gas,3145,2973.959137,5241,8.24,40.81,50.95
2024,August,UK,Solar,941,985.7994677,232,59.44,17.88,22.69
2024,August,UK,Wind,2383,2278.927619,483,55.28,18.18,26.54
2024,August,UK,Coal,1641,1751.459988,4498,3.83,39.11,57.06
2024,August,UK,Hydro,4167,4308.537949,203,44.36,8.64,47
2024,August,UK,Nuclear,2681,2697.41044,392,8.08,10.8,81.12
2024,August,UK,Oil,3722,3576.73867,6809,8.24,50,41.76
2024,August,UK,Gas,2469,2534.319255,2184,0.7,86.89,12.4
2024,August,Russia,Solar,1585,1648.594075,15,38.95,18.91,42.14
2024,August,Russia,Wind,1951,2098.722194,132,43.79,10.31,45.9
2024,August,Russia,Coal,2422,2338.721573,5191,7.66,69.69,22.65
2024,August,Russia,Hydro,879,929.433363,473,60.63,6.64,32.73
2024,August,Russia,Nuclear,4614,4930.759849,216,4.73,9.17,86.1
2024,August,Russia,Oil,4523,4649.550316,1814,7.62,74.33,18.06
2024,August,Russia,Gas,4205,4536.150064,3852,0.99,81.69,17.32
2024,August,Japan,Solar,4805,5065.438149,96,44.38,10.5,45.11
2024,August,Japan,Wind,4008,4142.3934,351,51.07,13.09,35.84
2024,August,Japan,Coal,573,546.7270118,3150,8.44,47.6,43.97
2024,August,Japan,Hydro,2949,2677.76796,295,45.38,12.22,42.4
2024,August,Japan,Nuclear,2091,2068.903195,154,8.33,9.85,81.81
2024,August,Japan,Oil,3872,3700.807503,5023,1.36,51.41,47.23
2024,August,Japan,Gas,679,713.3079261,3618,1.29,89.09,9.62
2024,August,France,Solar,954,954.1487269,327,50.38,12.01,37.61
2024,August,France,Wind,1438,1376.387136,169,28.15,9.36,62.49
2024,August,France,Coal,3170,3239.147951,3586,8.87,74.04,17.09
2024,August,France,Hydro,4019,3904.770801,52,5.12,10.11,84.77
2024,August,France,Nuclear,2444,2389.337941,298,9.7,19.72,70.59
2024,August,France,Oil,4107,4454.592196,7884,0.63,82.4,16.97
2024,August,France,Gas,4616,4706.979161,2148,1.46,30.25,68.3
2024,August,Canada,Solar,943,902.0602074,253,10.04,13.99,75.97
2024,August,Canada,Wind,2983,3195.803523,366,12.43,14.02,73.55
2024,August,Canada,Coal,3831,3641.217731,6201,4.52,86.43,9.05
2024,August,Canada,Hydro,828,767.0776481,52,54.43,19.04,26.53
2024,August,Canada,Nuclear,1109,1026.115542,192,1.12,11.24,87.64
2024,August,Canada,Oil,4593,4139.969455,7453,4.32,63.41,32.27
2024,August,Canada,Gas,3272,3392.295148,6569,3.08,79.3,17.62
2024,August,South Korea,Solar,2259,2461.39265,292,24.18,10.42,65.4
2024,August,South Korea,Wind,4938,4706.314855,304,64.82,13.62,21.55
2024,August,South Korea,Coal,1954,1880.747941,1126,3.43,31.37,65.21
2024,August,South Korea,Hydro,3001,2740.708632,225,7.38,11.54,81.08
2024,August,South Korea,Nuclear,113,103.6556352,25,8.39,14.35,77.27
2024,August,South Korea,Oil,4238,4458.348056,2141,9.44,72.56,18
2024,August,South Korea,Gas,537,504.5063797,1847,9.19,64.58,26.23
2024,August,Australia,Solar,1217,1255.851841,416,19.54,15.85,64.61
2024,August,Australia,Wind,533,533.1431511,33,56.38,7.05,36.57
2024,August,Australia,Coal,3183,3160.0394,1098,3.21,54.36,42.43
2024,August,Australia,Hydro,1853,2011.113513,143,31.89,14.5,53.61
2024,August,Australia,Nuclear,2471,2258.205861,21,8.65,6.41,84.95
2024,August,Australia,Oil,1854,1842.342558,1993,3.87,64.26,31.87
2024,August,Australia,Gas,3691,3603.729582,2320,1.66,33.19,65.15
2024,September,USA,Solar,2846,2745.427554,337,23.35,15.06,61.59
2024,September,USA,Wind,4553,4713.865052,73,20.54,18.27,61.19
2024,September,USA,Coal,2243,2432.262457,6341,9.69,69.03,21.28
2024,September,USA,Hydro,1316,1348.906053,403,55.79,11.86,32.34
2024,September,USA,Nuclear,4598,4493.228072,121,6.57,9.43,84
2024,September,USA,Oil,387,376.1243506,7000,9.03,69.56,21.41
2024,September,USA,Gas,2092,1990.966751,1619,6.05,71.34,22.61
2024,September,China,Solar,4085,3990.41635,79,65.34,8.57,26.09
2024,September,China,Wind,3443,3556.971964,314,43.09,14.1,42.82
2024,September,China,Coal,3356,3251.221548,2472,7.87,57.06,35.06
2024,September,China,Hydro,928,924.9728689,333,20.18,6.51,73.31
2024,September,China,Nuclear,1565,1643.752324,85,8.81,18.91,72.28
2024,September,China,Oil,1245,1327.2258,6747,5.96,73.36,20.68
2024,September,China,Gas,615,569.6487185,4175,0.25,66.17,33.57
2024,September,Germany,Solar,1245,1293.656682,338,36.75,5.97,57.28
2024,September,Germany,Wind,3460,3787.716916,313,51.32,14.68,34
2024,September,Germany,Coal,3147,3386.20767,6927,2.51,40.74,56.75
2024,September,Germany,Hydro,3134,3443.908836,115,61.8,16.24,21.96
2024,September,Germany,Nuclear,1066,1026.042111,325,6.92,19.63,73.45
2024,September,Germany,Oil,964,923.5506555,6894,9.96,61.7,28.34
2024,September,Germany,Gas,3471,3210.608318,6203,9.13,61.92,28.95
2024,September,India,Solar,85,84.93259176,294,24.24,10.32,65.44
2024,September,India,Wind,3375,3158.06945,30,48.15,6.06,45.78
2024,September,India,Coal,509,522.0695983,1505,7.49,68.44,24.06
2024,September,India,Hydro,2086,2097.935184,10,6.47,13.85,79.68
2024,September,India,Nuclear,1227,1304.496357,324,0.34,18.6,81.06
2024,September,India,Oil,1593,1651.577708,3268,4.82,32.69,62.49
2024,September,India,Gas,4067,3993.288945,1130,1.86,73.44,24.7
2024,September,Brazil,Solar,639,701.4549825,288,14.08,5.68,80.24
2024,September,Brazil,Wind,1893,1927.840596,412,44.68,13.62,41.7
2024,September,Brazil,Coal,1516,1405.930669,3687,7.12,39.7,53.18
2024,September,Brazil,Hydro,4468,4553.961145,448,49.47,5.67,44.86
2024,September,Brazil,Nuclear,839,829.6096877,360,7.18,17.36,75.45
2024,September,Brazil,Oil,910,944.6582158,6252,2.24,57.13,40.63
2024,September,Brazil,Gas,524,507.7777042,4180,0.7,59,40.3
2024,September,UK,Solar,4024,3776.565411,92,36.88,15.22,47.89
2024,September,UK,Wind,3894,3869.807024,320,31.28,12.42,56.29
2024,September,UK,Coal,4903,4641.138151,6065,8.51,48.94,42.55
2024,September,UK,Hydro,3841,4166.143176,331,30.54,15.53,53.93
2024,September,UK,Nuclear,1252,1224.808271,367,6.46,10.46,83.08
2024,September,UK,Oil,4227,4595.667727,7062,6.32,53.89,39.8
2024,September,UK,Gas,4666,4473.524515,456,2.57,66.43,31.01
2024,September,Russia,Solar,1392,1391.609692,68,22.92,8.08,69
2024,September,Russia,Wind,3467,3390.31935,342,10.2,10.69,79.12
2024,September,Russia,Coal,980,1068.033998,6764,7.13,36.04,56.83
2024,September,Russia,Hydro,452,483.1436966,492,54.25,9.33,36.42
2024,September,Russia,Nuclear,2237,2148.847736,101,8.68,6.4,84.92
2024,September,Russia,Oil,4812,4386.5669,5184,0.52,37.15,62.34
2024,September,Russia,Gas,1691,1780.759781,2242,0.63,47.92,51.44
2024,September,Japan,Solar,2001,2079.290224,263,32.11,17.2,50.7
2024,September,Japan,Wind,3882,3655.499136,466,34.88,5.29,59.83
2024,September,Japan,Coal,2926,2918.292581,5396,7.53,88.34,4.13
2024,September,Japan,Hydro,4250,4282.382395,35,14.02,7.77,78.21
2024,September,Japan,Nuclear,4214,4614.508221,354,4.6,14.36,81.04
2024,September,Japan,Oil,3789,4027.975363,1585,5.94,47.23,46.83
2024,September,Japan,Gas,2584,2633.720275,5348,3.67,37.49,58.83
2024,September,France,Solar,1014,920.6433126,34,42.24,12.06,45.7
2024,September,France,Wind,2365,2385.668378,404,47.94,13.73,38.33
2024,September,France,Coal,2261,2177.875715,676,1.66,48.88,49.46
2024,September,France,Hydro,1805,1891.05604,237,68.87,15.38,15.75
2024,September,France,Nuclear,4798,4954.719803,438,2.87,7.32,89.8
2024,September,France,Oil,2264,2186.618034,5160,9.06,75.41,15.53
2024,September,France,Gas,3582,3778.84108,3410,1.95,32.04,66.01
2024,September,Canada,Solar,4820,4869.787454,262,24.34,13.13,62.53
2024,September,Canada,Wind,1707,1569.320151,273,25.11,12.24,62.65
2024,September,Canada,Coal,1432,1519.243867,4429,6.16,89.84,4
2024,September,Canada,Hydro,2639,2880.540436,304,5.3,14.06,80.63
2024,September,Canada,Nuclear,4551,4780.554912,235,5.44,7.65,86.91
2024,September,Canada,Oil,424,462.2503493,4397,2.7,86.24,11.06
2024,September,Canada,Gas,903,873.1784749,2487,3.81,61.35,34.83
2024,September,South Korea,Solar,592,563.6355316,343,5.99,15.95,78.07
2024,September,South Korea,Wind,670,705.3335355,280,62.07,18.52,19.41
2024,September,South Korea,Coal,714,687.1199066,5440,0.11,80.78,19.11
2024,September,South Korea,Hydro,2641,2387.59532,434,63.93,7.72,28.35
2024,September,South Korea,Nuclear,4163,3881.691058,63,3.56,5.63,90.81
2024,September,South Korea,Oil,3562,3415.855637,2779,0.87,58.18,40.95
2024,September,South Korea,Gas,1897,1851.75202,5349,2.35,85.88,11.76
2024,September,Australia,Solar,273,280.5498488,451,47.2,9.9,42.9
2024,September,Australia,Wind,3773,3482.903686,153,16.85,12.92,70.23
2024,September,Australia,Coal,4654,4735.158035,4615,8.94,33.46,57.6
2024,September,Australia,Hydro,2671,2515.031548,238,49.78,7,43.22
2024,September,Australia,Nuclear,3620,3623.996566,108,2.19,18.07,79.74
2024,September,Australia,Oil,3862,3680.113247,3560,6.16,48.91,44.93
2024,September,Australia,Gas,2369,2454.14258,5321,9.34,52.07,38.59
2024,October,USA,Solar,2857,2955.969571,238,39.14,18.36,42.51
2024,October,USA,Wind,4844,5045.043798,367,39.99,7.67,52.34
2024,October,USA,Coal,4385,4371.710106,4277,4.78,78.88,16.34
2024,October,USA,Hydro,1847,1738.034102,23,5.18,10.49,84.34
2024,October,USA,Nuclear,1511,1621.905582,397,4.79,9.53,85.68
2024,October,USA,Oil,1940,1827.336397,6829,0.15,36.91,62.94
2024,October,USA,Gas,967,969.1967897,1906,4.65,85.1,10.24
2024,October,China,Solar,609,582.4294467,338,59.95,6.75,33.3
2024,October,China,Wind,2436,2488.879773,188,50.59,8.13,41.28
2024,October,China,Coal,1900,2033.039455,6273,3.44,75.63,20.93
2024,October,China,Hydro,378,389.5806803,85,62.03,9.45,28.51
2024,October,China,Nuclear,3255,3336.480339,374,9.41,17.17,73.43
2024,October,China,Oil,2867,2885.711615,1508,9.57,69.99,20.44
2024,October,China,Gas,4709,4276.557033,4144,2.29,89.88,7.83
2024,October,Germany,Solar,2073,2231.460028,123,26.82,16.41,56.77
2024,October,Germany,Wind,2643,2471.369347,422,35.82,18.3,45.87
2024,October,Germany,Coal,1156,1241.946077,638,6.76,43.38,49.86
2024,October,Germany,Hydro,355,324.4307956,222,13.13,18.7,68.17
2024,October,Germany,Nuclear,2646,2874.769231,302,3,15.34,81.66
2024,October,Germany,Oil,1754,1659.051269,7281,7.62,60.08,32.3
2024,October,Germany,Gas,4715,5150.986076,1383,1.96,83.05,14.98
2024,October,India,Solar,1031,1099.614505,39,9.58,7.58,82.84
2024,October,India,Wind,498,472.5163558,309,49.99,17.28,32.72
2024,October,India,Coal,926,935.0985391,4970,1.47,62.86,35.67
2024,October,India,Hydro,3368,3610.896943,387,62.55,14.27,23.18
2024,October,India,Nuclear,1833,1808.665123,76,1.81,11.87,86.32
2024,October,India,Oil,2326,2436.141029,3615,0.34,75.01,24.65
2024,October,India,Gas,1105,1146.917998,5168,4.37,87.46,8.17
2024,October,Brazil,Solar,4151,3821.808454,117,47.12,5.18,47.7
2024,October,Brazil,Wind,1413,1522.503314,336,35.14,9.53,55.33
2024,October,Brazil,Coal,2823,2701.000267,1984,9.14,69.86,21
2024,October,Brazil,Hydro,1940,2024.305793,63,59.34,17.44,23.22
2024,October,Brazil,Nuclear,2018,1826.464493,64,6.41,17.23,76.36
2024,October,Brazil,Oil,1056,1160.135057,4761,6.66,74.12,19.22
2024,October,Brazil,Gas,2921,2975.250687,7105,1.83,42.87,55.3
2024,October,UK,Solar,2082,2221.87754,147,69.24,16.92,13.84
2024,October,UK,Wind,2898,2990.625943,251,68.09,15.43,16.48
2024,October,UK,Coal,942,907.4381706,1071,2.82,35.3,61.88
2024,October,UK,Hydro,3296,3300.927095,431,68.13,18.64,13.23
2024,October,UK,Nuclear,4201,4307.54041,85,0.95,18.15,80.9
2024,October,UK,Oil,4277,4681.028816,6083,2.94,52.3,44.76
2024,October,UK,Gas,1933,2019.301163,6144,2.86,45.54,51.6
2024,October,Russia,Solar,3034,3219.3937,421,25.48,5.13,69.39
2024,October,Russia,Wind,1791,1640.022718,63,52.3,14.36,33.34
2024,October,Russia,Coal,726,724.96245,6513,6.47,61.35,32.17
2024,October,Russia,Hydro,3102,3074.268026,96,30.06,10.18,59.76
2024,October,Russia,Nuclear,1105,1094.854673,461,3.75,15.65,80.6
2024,October,Russia,Oil,3221,3035.310325,3112,1.92,63.09,34.99
2024,October,Russia,Gas,406,378.6869909,4491,6.05,84.34,9.61
2024,October,Japan,Solar,1667,1633.324238,139,51.18,7.4,41.43
2024,October,Japan,Wind,1645,1579.208687,26,24.8,16.7,58.5
2024,October,Japan,Coal,113,123.0299864,2921,9.73,33.03,57.24
2024,October,Japan,Hydro,3398,3209.586414,341,63.36,6.61,30.04
2024,October,Japan,Nuclear,2936,2793.795249,473,2.67,15.21,82.11
2024,October,Japan,Oil,3318,3515.181334,2567,2.69,41.46,55.85
2024,October,Japan,Gas,4009,3698.77419,5802,7.63,44.48,47.89
2024,October,France,Solar,3418,3471.642723,202,68.44,10.39,21.17
2024,October,France,Wind,2903,3053.946344,174,60.78,18.06,21.16
2024,October,France,Coal,4839,4409.030869,4300,2.18,63.47,34.35
2024,October,France,Hydro,2472,2509.459987,69,42.22,11.51,46.27
2024,October,France,Nuclear,1285,1373.981647,32,2.63,6.27,91.1
2024,October,France,Oil,1525,1488.33603,1955,7.04,54.25,38.71
2024,October,France,Gas,4988,5099.35,6840,0.12,83.11,16.77
2024,October,Canada,Solar,2054,1878.428538,461,55.41,14.46,30.13
2024,October,Canada,Wind,1886,2065.23757,342,33.39,18.7,47.92
2024,October,Canada,Coal,1174,1277.132615,3963,9.25,49.78,40.97
2024,October,Canada,Hydro,84,78.34209543,282,61.55,11.99,26.46
2024,October,Canada,Nuclear,1830,1672.488786,315,1.94,8,90.05
2024,October,Canada,Oil,4397,4059.771247,4404,0.1,76.95,22.95
2024,October,Canada,Gas,4980,4690.490977,4709,6.38,71.21,22.42
2024,October,South Korea,Solar,2047,2013.676321,483,45.71,19.43,34.86
2024,October,South Korea,Wind,2550,2633.460985,197,42.99,8.61,48.4
2024,October,South Korea,Coal,3254,3522.580197,3244,2.14,30.8,67.06
2024,October,South Korea,Hydro,704,634.5080816,254,16.77,9.25,73.98
2024,October,South Korea,Nuclear,1671,1712.999988,440,7.98,15.74,76.28
2024,October,South Korea,Oil,3555,3766.497253,6326,4.86,46.57,48.57
2024,October,South Korea,Gas,4103,3917.519246,5919,7.38,86.9,5.71
2024,October,Australia,Solar,660,652.1280389,460,26.4,12.2,61.39
2024,October,Australia,Wind,252,247.0669786,141,15.68,5.31,79.01
2024,October,Australia,Coal,228,213.6498662,7285,1.41,64.49,34.1
2024,October,Australia,Hydro,2094,2049.403669,309,8.31,12.47,79.22
2024,October,Australia,Nuclear,3880,3981.428114,441,6.86,15.22,77.92
2024,October,Australia,Oil,2274,2415.597195,4726,5.63,72.01,22.37
2024,October,Australia,Gas,4361,4122.655183,5988,0.65,34.68,64.67
2024,November,USA,Solar,432,421.849229,130,45.46,9.87,44.67
2024,November,USA,Wind,3039,3033.931632,146,61.3,13.79,24.91
2024,November,USA,Coal,1562,1465.241939,1029,1.24,40.25,58.51
2024,November,USA,Hydro,1089,1045.792997,11,50.75,11.18,38.07
2024,November,USA,Nuclear,1882,1960.437608,419,0.64,9.35,90.01
2024,November,USA,Oil,3216,2997.894279,2027,4.39,88.93,6.68
2024,November,USA,Gas,2937,2825.705069,4443,9.74,74.58,15.68
2024,November,China,Solar,1350,1433.351334,80,15.54,7.09,77.37
2024,November,China,Wind,1500,1566.7951,284,48.16,8.61,43.23
2024,November,China,Coal,1714,1838.482322,5381,4.66,40.23,55.11
2024,November,China,Hydro,3684,3831.062666,480,54.37,18.11,27.52
2024,November,China,Nuclear,3321,3260.081909,407,2.63,10.62,86.75
2024,November,China,Oil,2928,2992.730717,3169,3.65,42.56,53.78
2024,November,China,Gas,1167,1261.663442,4602,5.7,57.19,37.11
2024,November,Germany,Solar,3629,3883.830881,341,6.85,15.35,77.8
2024,November,Germany,Wind,898,889.1671663,215,12.14,14.71,73.15
2024,November,Germany,Coal,2401,2206.271157,2234,7.66,82.96,9.37
2024,November,Germany,Hydro,4595,4321.377747,473,39.71,8.63,51.66
2024,November,Germany,Nuclear,2840,3023.464667,119,3.9,5.17,90.93
2024,November,Germany,Oil,420,419.9096243,6842,3.28,43.48,53.23
2024,November,Germany,Gas,4450,4169.780422,7757,8.84,50.28,40.88
2024,November,India,Solar,3974,4049.283055,242,21.09,6.39,72.52
2024,November,India,Wind,2426,2431.38781,397,14.44,19,66.57
2024,November,India,Coal,572,621.419086,221,6.42,60.3,33.28
2024,November,India,Hydro,3772,3461.079331,308,42.82,6.78,50.4
2024,November,India,Nuclear,3357,3355.986338,263,5.48,6.36,88.16
2024,November,India,Oil,326,335.9060355,1348,4.78,84.39,10.84
2024,November,India,Gas,1803,1697.535367,3502,8,30.59,61.41
2024,November,Brazil,Solar,214,218.7430355,220,24.22,18.68,57.1
2024,November,Brazil,Wind,1818,1767.461907,441,11.19,8.85,79.95
2024,November,Brazil,Coal,832,804.9080324,7920,3.3,41.38,55.33
2024,November,Brazil,Hydro,769,772.1189583,465,26.47,11.22,62.32
2024,November,Brazil,Nuclear,4433,4238.565497,158,5.04,17.22,77.74
2024,November,Brazil,Oil,2633,2766.114813,1923,1.01,77.98,21.01
2024,November,Brazil,Gas,4654,4956.825518,1213,9.48,79.16,11.36
2024,November,UK,Solar,1521,1608.136083,336,69.31,14.16,16.53
2024,November,UK,Wind,2452,2553.223725,307,20.09,7.51,72.4
2024,November,UK,Coal,634,633.9440825,5313,1.35,48.89,49.76
2024,November,UK,Hydro,102,103.6964989,137,50.37,12.96,36.67
2024,November,UK,Nuclear,4640,4541.825168,361,5.12,18.59,76.29
2024,November,UK,Oil,712,729.798099,3783,2.33,69.74,27.93
2024,November,UK,Gas,1335,1205.12108,2498,6.86,31.34,61.8
2024,November,Russia,Solar,2583,2483.28672,25,17.42,14.49,68.09
2024,November,Russia,Wind,2968,2876.279891,325,24.66,14.6,60.74
2024,November,Russia,Coal,369,336.6571282,4627,8.38,63.45,28.17
2024,November,Russia,Hydro,4870,4589.35801,485,41.73,7.24,51.03
2024,November,Russia,Nuclear,3382,3318.798201,99,2.07,19.57,78.36
2024,November,Russia,Oil,4425,4275.518448,1285,5.18,49.4,45.43
2024,November,Russia,Gas,965,933.5490459,5577,9.98,40.12,49.9
2024,November,Japan,Solar,475,455.4734048,50,22.5,11.25,66.24
2024,November,Japan,Wind,4575,4189.141999,339,64.49,11.94,23.57
2024,November,Japan,Coal,402,421.7156982,1217,1.56,82.17,16.27
2024,November,Japan,Hydro,4224,4455.493199,317,41.74,13.28,44.98
2024,November,Japan,Nuclear,943,1007.986118,331,0.13,12.13,87.74
2024,November,Japan,Oil,3363,3315.208406,1361,8.32,80.29,11.4
2024,November,Japan,Gas,1942,1807.057616,4774,6.38,48.42,45.21
2024,November,France,Solar,1837,1974.072309,422,52.49,6.41,41.1
2024,November,France,Wind,2318,2221.235782,222,41.55,19.41,39.03
2024,November,France,Coal,926,897.63538,4358,2.43,64.33,33.24
2024,November,France,Hydro,927,970.8316954,461,52.24,10.63,37.13
2024,November,France,Nuclear,3157,2974.262456,262,5.43,16.86,77.71
2024,November,France,Oil,817,804.6719035,5688,6.07,39.61,54.31
2024,November,France,Gas,2359,2571.933617,6048,2.11,63.5,34.39
2024,November,Canada,Solar,4224,4536.299862,13,62.2,12.25,25.55
2024,November,Canada,Wind,4033,3892.262804,185,43.05,15.69,41.26
2024,November,Canada,Coal,53,50.99402005,511,8.24,40,51.76
2024,November,Canada,Hydro,1967,2046.183161,167,56.55,19.44,24.01
2024,November,Canada,Nuclear,3539,3445.187928,475,8.7,10.65,80.65
2024,November,Canada,Oil,2846,2867.367315,7051,1.04,79.89,19.07
2024,November,Canada,Gas,1105,1152.157292,2865,1.34,68.14,30.53
2024,November,South Korea,Solar,4094,3740.482531,10,51.82,14.89,33.29
2024,November,South Korea,Wind,1935,1964.058168,382,21.06,7.63,71.31
2024,November,South Korea,Coal,3462,3369.607335,7855,7.46,50.68,41.86
2024,November,South Korea,Hydro,409,421.1585368,489,28.39,10.51,61.1
2024,November,South Korea,Nuclear,780,836.3983883,483,0.21,9.09,90.7
2024,November,South Korea,Oil,1793,1970.152895,5599,0.87,73.06,26.06
